Unnamed: 0,api,state,basin,subbasin,county,tst_permit_date,tst_permit_published_date,tst_spud_date,tst_completion_date,tst_fracfocus_jobstart_date,tst_fracfocus_jobend_date,lat,long,style,wellpads_id,wells,area_m2,tst_first_detection_date,company_type,wellpad_vintage_year,flare_t_start,flare_t_end,comp_diff,spud_diff,permit_diff,detection_diff,best_estimate_diff,Unnamed: 0.2,id_,confidence,power,rad,source_id,aq_date,X,Y,spatial_group,t_diff,days_diffs,temporal_group
89250,4247538348,Texas,Permian,Delaware,Ward,2022/3/11,2022/3/19 0:00,2022/3/24,,,,31.6187,-103.3587,2,850213,1,85527.58314,2021/12/16,Private,2022,2022/3/15 19:12,2022/6/3 9:36,,87,100,185,87,44177,206680460,8,1.8072784,0.33687145,886201,2022/3/31 9:36,-11505943.57,3713546.008,815,0 days 00:00:00,0,1
89250,4247538348,Texas,Permian,Delaware,Ward,2022/3/11,2022/3/19 0:00,2022/3/24,,,,31.6187,-103.3587,2,850213,1,85527.58314,2021/12/16,Private,2022,2022/3/15 19:12,2022/6/3 9:36,,87,100,185,87,16706,207425510,8,3.7749074,0.67882556,890172,2022/4/20 8:18,-11505887.51,3713314.871,815,19 days 22:42:00,19,1
89250,4247538348,Texas,Permian,Delaware,Ward,2022/3/11,2022/3/19 0:00,2022/3/24,,,,31.6187,-103.3587,2,850213,1,85527.58314,2021/12/16,Private,2022,2022/3/15 19:12,2022/6/3 9:36,,87,100,185,87,85949,207507958,8,2.712119,0.5434927,890638,2022/4/21 8:00,-11505866.28,3713179.232,815,0 days 23:42:00,0,1
89250,4247538348,Texas,Permian,Delaware,Ward,2022/3/11,2022/3/19 0:00,2022/3/24,,,,31.6187,-103.3587,2,850213,1,85527.58314,2021/12/16,Private,2022,2022/3/15 19:12,2022/6/3 9:36,,87,100,185,87,59508,207501081,8,2.6358156,0.5320488,890579,2022/4/22 7:42,-11505950.36,3713505.864,815,0 days 23:42:00,0,1
89250,4247538348,Texas,Permian,Delaware,Ward,2022/3/11,2022/3/19 0:00,2022/3/24,,,,31.6187,-103.3587,2,850213,1,85527.58314,2021/12/16,Private,2022,2022/3/15 19:12,2022/6/3 9:36,,87,100,185,87,59521,207519033,8,3.4386559,0.64058036,890719,2022/4/22 9:24,-11505809.38,3713457.243,815,0 days 01:42:00,0,1
89250,4247538348,Texas,Permian,Delaware,Ward,2022/3/11,2022/3/19 0:00,2022/3/24,,,,31.6187,-103.3587,2,850213,1,85527.58314,2021/12/16,Private,2022,2022/3/15 19:12,2022/6/3 9:36,,87,100,185,87,85961,207562188,8,2.6549675,0.8710288,891076,2022/4/22 19:00,-11506016.61,3713394.41,815,0 days 09:36:00,0,1
89250,4247538348,Texas,Permian,Delaware,Ward,2022/3/11,2022/3/19 0:00,2022/3/24,,,,31.6187,-103.3587,2,850213,1,85527.58314,2021/12/16,Private,2022,2022/3/15 19:12,2022/6/3 9:36,,87,100,185,87,129793,207574340,8,5.863331,1.3083555,891173,2022/4/22 20:42,-11506086.25,3713521.074,815,0 days 01:42:00,0,1
89250,4247538348,Texas,Permian,Delaware,Ward,2022/3/11,2022/3/19 0:00,2022/3/24,,,,31.6187,-103.3587,2,850213,1,85527.58314,2021/12/16,Private,2022,2022/3/15 19:12,2022/6/3 9:36,,87,100,185,87,129792,207574339,8,5.595192,1.2326125,891173,2022/4/22 20:42,-11505828.06,3713450.511,815,0 days 00:00:00,0,1
89250,4247538348,Texas,Permian,Delaware,Ward,2022/3/11,2022/3/19 0:00,2022/3/24,,,,31.6187,-103.3587,2,850213,1,85527.58314,2021/12/16,Private,2022,2022/3/15 19:12,2022/6/3 9:36,,87,100,185,87,94591,207555654,8,1.0185416,0.51266694,890984,2022/4/23 9:06,-11506194.11,3712989.491,815,0 days 12:24:00,0,1
89250,4247538348,Texas,Permian,Delaware,Ward,2022/3/11,2022/3/19 0:00,2022/3/24,,,,31.6187,-103.3587,2,850213,1,85527.58314,2021/12/16,Private,2022,2022/3/15 19:12,2022/6/3 9:36,,87,100,185,87,94590,207555653,8,6.834291,0.8901749,890984,2022/4/23 9:06,-11506067.57,3713531.297,815,0 days 00:00:00,0,1
89250,4247538348,Texas,Permian,Delaware,Ward,2022/3/11,2022/3/19 0:00,2022/3/24,,,,31.6187,-103.3587,2,850213,1,85527.58314,2021/12/16,Private,2022,2022/3/15 19:12,2022/6/3 9:36,,87,100,185,87,76317,207570443,8,1.8349062,1.4173851,891143,2022/4/23 20:24,-11506160.14,3713682.648,815,0 days 11:18:00,0,1
89250,4247538348,Texas,Permian,Delaware,Ward,2022/3/11,2022/3/19 0:00,2022/3/24,,,,31.6187,-103.3587,2,850213,1,85527.58314,2021/12/16,Private,2022,2022/3/15 19:12,2022/6/3 9:36,,87,100,185,87,76316,207570442,8,2.15063,1.4402151,891143,2022/4/23 20:24,-11506090.5,3713119.642,815,0 days 00:00:00,0,1
89250,4247538348,Texas,Permian,Delaware,Ward,2022/3/11,2022/3/19 0:00,2022/3/24,,,,31.6187,-103.3587,2,850213,1,85527.58314,2021/12/16,Private,2022,2022/3/15 19:12,2022/6/3 9:36,,87,100,185,87,121691,207595375,8,2.403367,0.7595157,891299,2022/4/24 8:42,-11505759.27,3713405.38,815,0 days 12:18:00,0,1
89250,4247538348,Texas,Permian,Delaware,Ward,2022/3/11,2022/3/19 0:00,2022/3/24,,,,31.6187,-103.3587,2,850213,1,85527.58314,2021/12/16,Private,2022,2022/3/15 19:12,2022/6/3 9:36,,87,100,185,87,121692,207595376,8,4.206103,0.7211353,891299,2022/4/24 8:42,-11506231.48,3713501.376,815,0 days 00:00:00,0,1
89250,4247538348,Texas,Permian,Delaware,Ward,2022/3/11,2022/3/19 0:00,2022/3/24,,,,31.6187,-103.3587,2,850213,1,85527.58314,2021/12/16,Private,2022,2022/3/15 19:12,2022/6/3 9:36,,87,100,185,87,85964,207617556,8,6.1177735,2.1536663,891381,2022/4/24 20:00,-11505946.12,3713504.618,815,0 days 11:18:00,0,1
89250,4247538348,Texas,Permian,Delaware,Ward,2022/3/11,2022/3/19 0:00,2022/3/24,,,,31.6187,-103.3587,2,850213,1,85527.58314,2021/12/16,Private,2022,2022/3/15 19:12,2022/6/3 9:36,,87,100,185,87,26061,207743903,8,6.283354,0.6741692,892253,2022/4/26 8:06,-11506252.71,3713204.914,815,1 days 12:06:00,1,1
89250,4247538348,Texas,Permian,Delaware,Ward,2022/3/11,2022/3/19 0:00,2022/3/24,,,,31.6187,-103.3587,2,850213,1,85527.58314,2021/12/16,Private,2022,2022/3/15 19:12,2022/6/3 9:36,,87,100,185,87,111979,208671770,8,5.799987,1.3642918,898788,2022/5/19 18:54,-11506175.43,3713574.184,815,23 days 10:48:00,23,1
89250,4247538348,Texas,Permian,Delaware,Ward,2022/3/11,2022/3/19 0:00,2022/3/24,,,,31.6187,-103.3587,2,850213,1,85527.58314,2021/12/16,Private,2022,2022/3/15 19:12,2022/6/3 9:36,,87,100,185,87,111980,208671771,8,4.8851914,1.3401495,898788,2022/5/19 18:54,-11506300.27,3712931.397,815,0 days 00:00:00,0,1
89250,4247538348,Texas,Permian,Delaware,Ward,2022/3/11,2022/3/19 0:00,2022/3/24,,,,31.6187,-103.3587,2,850213,1,85527.58314,2021/12/16,Private,2022,2022/3/15 19:12,2022/6/3 9:36,,87,100,185,87,103221,208993614,8,1.9573363,0.46993855,901162,2022/6/3 9:36,-11505654.81,3713466.219,815,14 days 14:42:00,14,1
89250,4247538348,Texas,Permian,Delaware,Ward,2022/3/11,2022/3/19 0:00,2022/3/24,,,,31.6187,-103.3587,2,850213,1,85527.58314,2021/12/16,Private,2022,2022/3/15 19:12,2022/6/3 9:36,,87,100,185,87,103219,208993610,8,2.486134,0.47548026,901162,2022/6/3 9:36,-11505614.04,3713594.381,815,0 days 00:00:00,0,1
89469,4210336877,Texas,Permian,,Crane,2021/10/1,2021/10/19 0:00,2022/2/5,2022/3/27,2022/3/9 5:53,2022/3/10 9:02,31.545,-102.6798,3,838413,1,22131.38775,2021/11/16 17:45,,2022,2012/6/16 8:24,2012/6/16 8:24,84,134,261,214,84,55134,128040694,8,0.6600107,0.59770745,554132,2012/6/16 8:24,-11428346.4,3704763.378,816,,0,0
88333,4246141568,Texas,Permian,Midland,Upton,2020/9/28,2020/10/2 0:00,2022/5/23,,,,31.5118,-101.7977,2,877031,4,50833.0758,2022/4/7,Public,2022,2018/7/11 9:18,2018/7/15 8:00,,27,629,73,27,82557,146782755,8,0.6984011,0.43765298,634331,2018/7/11 9:18,-11332895.23,3699235.232,1389,,0,0
88333,4246141568,Texas,Permian,Midland,Upton,2020/9/28,2020/10/2 0:00,2022/5/23,,,,31.5118,-101.7977,2,877031,4,50833.0758,2022/4/7,Public,2022,2018/7/11 9:18,2018/7/15 8:00,,27,629,73,27,124761,90756785,8,0.8903514,0.41926655,391412,2018/7/15 8:00,-11332650.63,3699034.999,1389,3 days 22:42:00,3,0
89100,4246142054,Texas,Permian,Midland,Upton,2022/4/7,2022/5/3 0:00,2022/5/7,,,,31.5133,-102.0932,2,870312,1,23890.69112,2022/4/15,Private,2022,2021/7/24 9:24,2021/8/16 8:54,,43,73,65,43,59062,192276426,8,0.661617,0.52174866,827687,2021/7/24 9:24,-11364899.42,3700115.154,1124,,0,0
89100,4246142054,Texas,Permian,Midland,Upton,2022/4/7,2022/5/3 0:00,2022/5/7,,,,31.5133,-102.0932,2,870312,1,23890.69112,2022/4/15,Private,2022,2021/7/24 9:24,2021/8/16 8:54,,43,73,65,43,25379,192411845,8,0.54101145,0.54419476,828026,2021/7/25 9:06,-11364749.94,3700208.803,1124,0 days 23:42:00,0,0
89100,4246142054,Texas,Permian,Midland,Upton,2022/4/7,2022/5/3 0:00,2022/5/7,,,,31.5133,-102.0932,2,870312,1,23890.69112,2022/4/15,Private,2022,2021/7/24 9:24,2021/8/16 8:54,,43,73,65,43,16220,192453122,8,0.54704386,0.45042834,828184,2021/7/26 8:48,-11364613.2,3700479.046,1124,0 days 23:42:00,0,0
89100,4246142054,Texas,Permian,Midland,Upton,2022/4/7,2022/5/3 0:00,2022/5/7,,,,31.5133,-102.0932,2,870312,1,23890.69112,2022/4/15,Private,2022,2021/7/24 9:24,2021/8/16 8:54,,43,73,65,43,138314,192549680,8,0.8713789,0.60430974,828381,2021/7/27 8:24,-11364851.86,3700164.967,1124,0 days 23:36:00,0,0
89100,4246142054,Texas,Permian,Midland,Upton,2022/4/7,2022/5/3 0:00,2022/5/7,,,,31.5133,-102.0932,2,870312,1,23890.69112,2022/4/15,Private,2022,2021/7/24 9:24,2021/8/16 8:54,,43,73,65,43,93941,192860476,8,0.59507596,0.49307543,828984,2021/7/29 7:48,-11364959.72,3700742.071,1124,1 days 23:24:00,1,0
89100,4246142054,Texas,Permian,Midland,Upton,2022/4/7,2022/5/3 0:00,2022/5/7,,,,31.5133,-102.0932,2,870312,1,23890.69112,2022/4/15,Private,2022,2021/7/24 9:24,2021/8/16 8:54,,43,73,65,43,75735,192892316,8,0.4385134,0.43321198,829053,2021/7/29 9:30,-11364519.78,3700394.361,1124,0 days 01:42:00,0,0
89100,4246142054,Texas,Permian,Midland,Upton,2022/4/7,2022/5/3 0:00,2022/5/7,,,,31.5133,-102.0932,2,870312,1,23890.69112,2022/4/15,Private,2022,2021/7/24 9:24,2021/8/16 8:54,,43,73,65,43,75734,192892315,8,0.42308015,0.43398237,829053,2021/7/29 9:30,-11364817.03,3700689.515,1124,0 days 00:00:00,0,0
89100,4246142054,Texas,Permian,Midland,Upton,2022/4/7,2022/5/3 0:00,2022/5/7,,,,31.5133,-102.0932,2,870312,1,23890.69112,2022/4/15,Private,2022,2021/7/24 9:24,2021/8/16 8:54,,43,73,65,43,66850,193074850,8,0.42603526,0.49418756,829372,2021/7/30 9:12,-11364555.45,3700462.856,1124,0 days 23:42:00,0,0
89100,4246142054,Texas,Permian,Midland,Upton,2022/4/7,2022/5/3 0:00,2022/5/7,,,,31.5133,-102.0932,2,870312,1,23890.69112,2022/4/15,Private,2022,2021/7/24 9:24,2021/8/16 8:54,,43,73,65,43,25440,193149989,8,0.8463086,0.578989,829446,2021/7/31 8:54,-11364698.98,3700264.844,1124,0 days 23:42:00,0,0
89100,4246142054,Texas,Permian,Midland,Upton,2022/4/7,2022/5/3 0:00,2022/5/7,,,,31.5133,-102.0932,2,870312,1,23890.69112,2022/4/15,Private,2022,2021/7/24 9:24,2021/8/16 8:54,,43,73,65,43,102393,193213475,8,0.37817565,0.5954699,829614,2021/8/1 8:30,-11364925.74,3700562.486,1124,0 days 23:36:00,0,0
89100,4246142054,Texas,Permian,Midland,Upton,2022/4/7,2022/5/3 0:00,2022/5/7,,,,31.5133,-102.0932,2,870312,1,23890.69112,2022/4/15,Private,2022,2021/7/24 9:24,2021/8/16 8:54,,43,73,65,43,43553,193517364,8,0.7077424,0.45408565,830194,2021/8/3 7:54,-11364941.03,3700469.083,1124,1 days 23:24:00,1,0
89100,4246142054,Texas,Permian,Midland,Upton,2022/4/7,2022/5/3 0:00,2022/5/7,,,,31.5133,-102.0932,2,870312,1,23890.69112,2022/4/15,Private,2022,2021/7/24 9:24,2021/8/16 8:54,,43,73,65,43,16245,193480403,8,0.82629454,0.38410228,830106,2021/8/3 9:36,-11364720.21,3700237.197,1124,0 days 01:42:00,0,0
89100,4246142054,Texas,Permian,Midland,Upton,2022/4/7,2022/5/3 0:00,2022/5/7,,,,31.5133,-102.0932,2,870312,1,23890.69112,2022/4/15,Private,2022,2021/7/24 9:24,2021/8/16 8:54,,43,73,65,43,51105,193671632,8,0.43383902,0.51555145,830488,2021/8/5 9:00,-11364790.71,3700603.085,1124,1 days 23:24:00,1,0
89100,4246142054,Texas,Permian,Midland,Upton,2022/4/7,2022/5/3 0:00,2022/5/7,,,,31.5133,-102.0932,2,870312,1,23890.69112,2022/4/15,Private,2022,2021/7/24 9:24,2021/8/16 8:54,,43,73,65,43,121284,193704218,8,0.72215164,0.59215695,830606,2021/8/7 8:18,-11364890.92,3700586.895,1124,1 days 23:18:00,1,0
89100,4246142054,Texas,Permian,Midland,Upton,2022/4/7,2022/5/3 0:00,2022/5/7,,,,31.5133,-102.0932,2,870312,1,23890.69112,2022/4/15,Private,2022,2021/7/24 9:24,2021/8/16 8:54,,43,73,65,43,66939,194238619,8,0.5867007,0.58835924,831526,2021/8/10 9:06,-11364773.72,3700250.149,1124,3 days 00:48:00,3,0
89100,4246142054,Texas,Permian,Midland,Upton,2022/4/7,2022/5/3 0:00,2022/5/7,,,,31.5133,-102.0932,2,870312,1,23890.69112,2022/4/15,Private,2022,2021/7/24 9:24,2021/8/16 8:54,,43,73,65,43,66940,194238620,8,0.6542288,0.59326005,831526,2021/8/10 9:06,-11365037.85,3700359.491,1124,0 days 00:00:00,0,0
89100,4246142054,Texas,Permian,Midland,Upton,2022/4/7,2022/5/3 0:00,2022/5/7,,,,31.5133,-102.0932,2,870312,1,23890.69112,2022/4/15,Private,2022,2021/7/24 9:24,2021/8/16 8:54,,43,73,65,43,102426,194387012,8,0.45245513,0.6050236,831816,2021/8/11 8:48,-11364737.2,3700204.818,1124,0 days 23:42:00,0,0
89100,4246142054,Texas,Permian,Midland,Upton,2022/4/7,2022/5/3 0:00,2022/5/7,,,,31.5133,-102.0932,2,870312,1,23890.69112,2022/4/15,Private,2022,2021/7/24 9:24,2021/8/16 8:54,,43,73,65,43,43561,194597785,8,0.39871746,0.43030506,832376,2021/8/14 7:48,-11365174.59,3700163.224,1124,2 days 23:00:00,2,0
89100,4246142054,Texas,Permian,Midland,Upton,2022/4/7,2022/5/3 0:00,2022/5/7,,,,31.5133,-102.0932,2,870312,1,23890.69112,2022/4/15,Private,2022,2021/7/24 9:24,2021/8/16 8:54,,43,73,65,43,43562,194597786,8,0.33749413,0.4271695,832376,2021/8/14 7:48,-11364951.22,3700755.023,1124,0 days 00:00:00,0,0
89100,4246142054,Texas,Permian,Midland,Upton,2022/4/7,2022/5/3 0:00,2022/5/7,,,,31.5133,-102.0932,2,870312,1,23890.69112,2022/4/15,Private,2022,2021/7/24 9:24,2021/8/16 8:54,,43,73,65,43,94001,194811141,8,0.64904267,0.53512603,832972,2021/8/16 8:54,-11364691.34,3700433.963,1124,2 days 01:06:00,2,0
88333,4246141568,Texas,Permian,Midland,Upton,2020/9/28,2020/10/2 0:00,2022/5/23,,,,31.5118,-101.7977,2,877031,4,50833.0758,2022/4/7,Public,2022,2020/3/24 8:12,2020/3/24 19:30,,27,629,73,27,119612,161636344,8,0.67577684,0.37273303,691424,2020/3/24 8:12,-11333095.67,3699145.575,1389,618 days 00:12:00,618,1
88333,4246141568,Texas,Permian,Midland,Upton,2020/9/28,2020/10/2 0:00,2022/5/23,,,,31.5118,-101.7977,2,877031,4,50833.0758,2022/4/7,Public,2022,2020/3/24 8:12,2020/3/24 19:30,,27,629,73,27,42676,172912667,8,6.3258853,1.3689924,739992,2020/3/24 19:30,-11332998,3699242.953,1389,0 days 11:18:00,0,1
88333,4246141568,Texas,Permian,Midland,Upton,2020/9/28,2020/10/2 0:00,2022/5/23,,,,31.5118,-101.7977,2,877031,4,50833.0758,2022/4/7,Public,2022,2020/11/7 8:36,2020/11/9 8:00,,27,629,73,27,101831,180184368,8,0.3740142,0.386089,765768,2020/11/7 8:36,-11332907.12,3699163.506,1389,227 days 13:06:00,227,2
88333,4246141568,Texas,Permian,Midland,Upton,2020/9/28,2020/10/2 0:00,2022/5/23,,,,31.5118,-101.7977,2,877031,4,50833.0758,2022/4/7,Public,2022,2020/11/7 8:36,2020/11/9 8:00,,27,629,73,27,137615,180280255,8,0.32457224,0.41072977,766265,2020/11/9 8:00,-11332834.93,3699226.765,1389,1 days 23:24:00,1,2
88333,4246141568,Texas,Permian,Midland,Upton,2020/9/28,2020/10/2 0:00,2022/5/23,,,,31.5118,-101.7977,2,877031,4,50833.0758,2022/4/7,Public,2022,2022/4/20 8:18,2022/4/20 8:18,,27,629,73,27,16703,207425506,8,0.42329362,0.4321445,890172,2022/4/20 8:18,-11332834.08,3699216.554,1389,527 days 00:18:00,527,3
88333,4246141568,Texas,Permian,Midland,Upton,2020/9/28,2020/10/2 0:00,2022/5/23,,,,31.5118,-101.7977,2,877031,4,50833.0758,2022/4/7,Public,2022,2017/7/27 8:18,2017/9/1 8:48,,27,629,73,27,115198,90544679,8,0.7205666,0.6356507,390456,2017/7/27 8:18,-11339245.45,3698925.917,1421,,0,0
88333,4246141568,Texas,Permian,Midland,Upton,2020/9/28,2020/10/2 0:00,2022/5/23,,,,31.5118,-101.7977,2,877031,4,50833.0758,2022/4/7,Public,2022,2017/7/27 8:18,2017/9/1 8:48,,27,629,73,27,3745,87851589,8,0.50353163,0.47766125,378865,2017/8/3 7:48,-11339604.7,3699398.858,1421,6 days 23:30:00,6,0
88333,4246141568,Texas,Permian,Midland,Upton,2020/9/28,2020/10/2 0:00,2022/5/23,,,,31.5118,-101.7977,2,877031,4,50833.0758,2022/4/7,Public,2022,2017/7/27 8:18,2017/9/1 8:48,,27,629,73,27,89587,87855511,8,0.8034444,0.4372019,378882,2017/8/3 9:30,-11339529.12,3699034.251,1421,0 days 01:42:00,0,0
88333,4246141568,Texas,Permian,Midland,Upton,2020/9/28,2020/10/2 0:00,2022/5/23,,,,31.5118,-101.7977,2,877031,4,50833.0758,2022/4/7,Public,2022,2017/7/27 8:18,2017/9/1 8:48,,27,629,73,27,59670,1467395,8,1.3100026,0.45599985,6686,2017/8/31 9:06,-11339194.49,3698983.695,1421,27 days 23:36:00,27,0
88333,4246141568,Texas,Permian,Midland,Upton,2020/9/28,2020/10/2 0:00,2022/5/23,,,,31.5118,-101.7977,2,877031,4,50833.0758,2022/4/7,Public,2022,2017/7/27 8:18,2017/9/1 8:48,,27,629,73,27,36116,8023160,8,0.80125093,0.46138823,35117,2017/9/1 8:48,-11339416.16,3698988.676,1421,0 days 23:42:00,0,0
88333,4246141568,Texas,Permian,Midland,Upton,2020/9/28,2020/10/2 0:00,2022/5/23,,,,31.5118,-101.7977,2,877031,4,50833.0758,2022/4/7,Public,2022,2018/7/11 9:18,2018/7/18 8:42,,27,629,73,27,82558,146782756,8,0.55338246,0.44313398,634331,2018/7/11 9:18,-11339415.31,3698896.779,1421,313 days 00:30:00,313,1
88333,4246141568,Texas,Permian,Midland,Upton,2020/9/28,2020/10/2 0:00,2022/5/23,,,,31.5118,-101.7977,2,877031,4,50833.0758,2022/4/7,Public,2022,2018/7/11 9:18,2018/7/18 8:42,,27,629,73,27,20707,103578948,8,1.25881,0.6530946,445720,2018/7/13 8:36,-11339510.43,3698964.519,1421,1 days 23:18:00,1,1
88333,4246141568,Texas,Permian,Midland,Upton,2020/9/28,2020/10/2 0:00,2022/5/23,,,,31.5118,-101.7977,2,877031,4,50833.0758,2022/4/7,Public,2022,2018/7/11 9:18,2018/7/18 8:42,,27,629,73,27,53412,70619392,8,1.169403,0.4443663,304897,2018/7/16 9:24,-11339405.97,3698869.634,1421,3 days 00:48:00,3,1
88333,4246141568,Texas,Permian,Midland,Upton,2020/9/28,2020/10/2 0:00,2022/5/23,,,,31.5118,-101.7977,2,877031,4,50833.0758,2022/4/7,Public,2022,2018/7/11 9:18,2018/7/18 8:42,,27,629,73,27,97401,89167392,8,1.0000285,0.5500766,384282,2018/7/17 9:06,-11339236.96,3698930.649,1421,0 days 23:42:00,0,1
88333,4246141568,Texas,Permian,Midland,Upton,2020/9/28,2020/10/2 0:00,2022/5/23,,,,31.5118,-101.7977,2,877031,4,50833.0758,2022/4/7,Public,2022,2018/7/11 9:18,2018/7/18 8:42,,27,629,73,27,44738,10470953,8,1.8031601,0.8157566,46119,2018/7/18 8:42,-11339352.46,3698936.128,1421,0 days 23:36:00,0,1
90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/8/6 9:30,2014/8/6 9:30,62,89,103,140,62,69111,40831293,8,0.73353064,0.5198101,175381,2014/8/6 9:30,-11539838.29,3761024.223,1593,,0,0
90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/10/3 8:06,2014/10/6 8:48,62,89,103,140,62,124031,61535942,8,0.3495096,0.35894758,264828,2014/10/3 8:06,-11539799.23,3761137.869,1593,57 days 22:36:00,57,1
90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/10/3 8:06,2014/10/6 8:48,62,89,103,140,62,103899,16068659,8,0.6749269,0.40160695,70994,2014/10/5 9:06,-11539743.17,3760891.053,1593,2 days 01:00:00,2,1
90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/10/3 8:06,2014/10/6 8:48,62,89,103,140,62,89507,84835581,8,0.6559729,0.4385438,367190,2014/10/6 8:48,-11539832.35,3760831.477,1593,0 days 23:42:00,0,1
90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/12/8 9:06,2015/4/30 20:42,62,89,103,140,62,12372,108683000,8,0.5588376,0.27080503,467778,2014/12/8 9:06,-11539573.31,3761093.562,1593,63 days 00:18:00,63,2
90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/12/8 9:06,2015/4/30 20:42,62,89,103,140,62,37344,45084131,8,0.9223436,0.26859543,194324,2015/1/5 8:42,-11539977.58,3761160.399,1593,27 days 23:36:00,27,2
90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/12/8 9:06,2015/4/30 20:42,62,89,103,140,62,2589,63664377,8,0.8657168,0.24212368,274175,2015/1/11 8:30,-11539766.95,3761035.237,1593,5 days 23:48:00,5,2
90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/12/8 9:06,2015/4/30 20:42,62,89,103,140,62,125789,117897491,8,0.6821188,0.24965446,509740,2015/1/16 8:36,-11539973.33,3761260.278,1593,5 days 00:06:00,5,2
90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/12/8 9:06,2015/4/30 20:42,62,89,103,140,62,62481,94469921,8,0.6787285,0.2871311,407233,2015/1/21 8:42,-11539721.94,3760957.888,1593,5 days 00:06:00,5,2
90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/12/8 9:06,2015/4/30 20:42,62,89,103,140,62,12134,100807338,8,0.9969822,0.29577243,434448,2015/2/26 9:06,-11539868.02,3760939.364,1593,36 days 00:24:00,36,2
90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/12/8 9:06,2015/4/30 20:42,62,89,103,140,62,12136,100807340,8,0.41508877,0.2640126,434448,2015/2/26 9:06,-11539511.31,3760900.815,1593,0 days 00:00:00,0,2
90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/12/8 9:06,2015/4/30 20:42,62,89,103,140,62,48029,126827788,8,0.20568389,0.29880157,549813,2015/3/10 8:36,-11539631.07,3761114.089,1593,11 days 23:30:00,11,2
90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/12/8 9:06,2015/4/30 20:42,62,89,103,140,62,46822,80491788,8,0.3492158,0.27687538,348763,2015/3/12 8:00,-11539925.77,3761366.918,1593,1 days 23:24:00,1,2
90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/12/8 9:06,2015/4/30 20:42,62,89,103,140,62,52028,12610158,8,0.52132785,0.3347343,56190,2015/3/24 9:18,-11539625.97,3761173.415,1593,12 days 01:18:00,12,2
90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/12/8 9:06,2015/4/30 20:42,62,89,103,140,62,134141,138412428,8,0.47179064,0.3403453,597916,2015/3/25 8:54,-11539783.94,3760904.069,1593,0 days 23:36:00,0,2
