,id,wellpads_id,longitude_pad,latitude_pad,longitude_well,latitude_well,basin,county,state,block,section,pad_area_km2,operator_name,tst_first_detection_date,tst_permit_date,tst_spud_date,tst_regulator_completion_date,tst_fracfocus_jobstart_date,tst_fracfocus_jobend_date
2803,128689,729043,-101.90005,31.96362,-101.89967644621049,31.96389752095555,Permian,Midland,Texas,,,0.010339979,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1988-10-18,1989-01-07,1989-02-23,,
2804,128691,111527,-102.26496,31.738375,-102.26478676766087,31.73794642788399,Permian,Midland,Texas,41 T3S,32,0.012193006,"OXY USA, INC.",2018-05-06 00:00:00,1988-10-28,1988-12-18,,,
2805,128693,111676,-102.26415,31.735199,-102.2638205133658,31.734811787620217,Permian,Midland,Texas,41 T3S,32,0.023830134,OXY USA WTP LP,2018-05-06 00:00:00,1988-10-28,1988-11-22,1988-12-15,,
2806,128700,108302,-101.80106,31.820654,-101.8008142346118,31.82073908814802,Permian,Midland,Texas,37 T3S,47,0.012623265,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1988-12-30,,1989-04-14,,
2807,128702,102194,-101.92304,32.064884,-101.92331891213662,32.064893441917434,Permian,Midland,Texas,37 T1S,33,0.009763215,PIONEER NATURAL RES USA INC,2018-05-06 00:00:00,1988-01-05,1989-01-19,2016-05-09,,
2808,128703,106330,-102.09029,31.904894,-102.09039076847758,31.90464863417017,Permian,Midland,Texas,39 T2S,32,0.008341397,PIONEER NATURAL RES USA INC,2018-05-06 00:00:00,1989-01-10,1989-03-02,2015-02-03,,
2809,128711,112130,-102.24638,31.722021,-102.24651095056475,31.722411552491078,Permian,Midland,Texas,41 T3S,41,0.011634436,"TEXACO, INC.",2018-05-03 00:00:00,1989-04-24,1989-04-24,,,
2810,128715,113054,-101.924446,31.687096,-101.92445534736531,31.687041894636337,Permian,Midland,Texas,38 T4S,41,0.009684096,XTO ENERGY INC,2018-05-03 00:00:00,2007-05-14,,,,
2811,128723,113287,-101.910835,31.678984,-101.9109446399946,31.67899022981441,Permian,Midland,Texas,38 T4S,41,0.009405601,XTO ENERGY INC,2018-05-18 00:00:00,1989-08-11,1989-08-16,1989-09-07,,
2812,128726,113238,-101.916046,31.681517,-101.9160739687974,31.681477181080055,Permian,Midland,Texas,38 T4S,41,0.00829957,XTO ENERGY INC,2018-06-30 00:00:00,1989-08-16,1989-09-05,1989-09-21,,
2813,128732,112280,-101.94831,31.711555,-101.94846103139012,31.711609045202795,Permian,Midland,Texas,38 T4S,30,0.0063673737,XTO ENERGY INC,2018-05-03 00:00:00,1989-09-25,1989-10-14,1989-10-30,,
2814,128745,135256,-101.93184,31.771833,-101.9317147016288,31.771592138561175,Permian,Midland,Texas,38 T4S,4,0.0091474,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1989-11-20,,1990-02-17,,
2815,128748,113632,-102.1293,31.672808,-102.1292170543562,31.672963852517103,Permian,Midland,Texas,40 T4S,20,0.012450543,COG OPERATING LLC,2018-05-06 00:00:00,1990-01-31,1990-02-26,2001-02-16,,
2816,128750,729140,-102.13605,31.668669,-102.13620658699621,31.668782352055274,Permian,Midland,Texas,40 T4S,29,0.010651278,XTO ENERGY INC,2018-05-06 00:00:00,1995-03-08,1996-03-25,1996-03-26,,
2817,128756,736736,-101.87811,31.704344,-101.87890383753212,31.70505598810697,Permian,Midland,Texas,38 T4S,35,0.03878542,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1990-04-13,1990-04-19,1990-09-13,,
2818,128758,112996,-101.886696,31.688284,-101.88676918069905,31.688105312498646,Permian,Midland,Texas,38 T4S,39,0.009960522,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1990-04-16,1990-04-28,2019-01-29,,
2819,128759,135800,-101.87696,31.728266,-101.87691531748389,31.728295762971328,Permian,Midland,Texas,38 T4S,26,0.010107374,PIONEER NATURAL RES USA INC,2018-11-14 00:00:00,1990-04-13,1990-05-03,2018-06-29,,
2820,128761,114003,-101.91635,31.655155,-101.91641994429912,31.65505405166862,Permian,Midland,Texas,38 T5S,5,0.00981563,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1990-04-27,1990-05-11,1990-06-21,,
2821,128768,112271,-101.87195,31.709915,-101.87189701237459,31.710599841866657,Permian,Midland,Texas,38 T4S,35,0.025604334,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1990-05-16,1990-05-16,2019-03-07,,
2822,128770,113648,-101.884056,31.666275,-101.88404207656308,31.666260038890044,Permian,Midland,Texas,38 T5S,3,0.009679252,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1990-05-21,1990-06-26,2017-05-12,,
2823,128771,108178,-101.93176,31.828371,-101.93189499119434,31.82845536793534,Permian,Midland,Texas,38 T3S,19,0.0059669097,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1990-07-02,1990-08-30,2015-04-15,,
2824,128786,111193,-102.110535,31.742273,-102.11089495090168,31.742535992636327,Permian,Midland,Texas,40 T3S,37,0.010252093,"ATLANTIC OPERATING, INC.",2018-05-06 00:00:00,1990-10-03,1990-12-11,1991-01-27,,
2825,128793,126663,-102.041435,32.05207,-102.04146097159975,32.05203248154526,Permian,Midland,Texas,38 T1S,29,0.004741559,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1990-11-13,1990-12-15,1991-03-23,,
2826,128794,105154,-101.90928,31.950588,-101.90898849247178,31.950642060632198,Permian,Midland,Texas,,,0.0115475515,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1990-11-21,1990-11-24,1991-01-08,,
2827,128797,106249,-102.09128,31.908304,-102.09127327998729,31.90795076607107,Permian,Midland,Texas,39 T2S,29,0.011261733,PIONEER NATURAL RES USA INC,2018-05-06 00:00:00,1990-12-17,1990-12-26,2014-12-30,,
2828,128807,106019,-101.82491,31.912241,-101.82496575942963,31.91250232697985,Permian,Midland,Texas,37 T3S,2,0.00792276,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1991-03-11,1991-03-20,2019-05-02,,
2829,128808,103790,-101.831215,31.999374,-101.83125650130346,31.999264857603833,Permian,Midland,Texas,36 T2S,18,0.006127396,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1991-04-01,1991-08-07,1991-10-17,,
2830,128816,111217,-102.24703,31.744709,-102.24736145436826,31.744786901772386,Permian,Midland,Texas,41 T3S,33,0.010115804,CHEVRON USA INC,2018-05-06 00:00:00,1991-04-01,1991-04-12,1991-05-14,,
2831,128821,113362,-101.860565,31.67545,-101.86063764395732,31.675407843525754,Permian,Midland,Texas,38 T4S,47,0.005393606,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1991-05-06,1991-05-07,2001-07-13,,
2832,128824,109438,-102.23942,31.79208,-102.23943759278497,31.792042878788877,Permian,Midland,Texas,41 T3S,15,0.0061033363,OXY USA WTP LP,2018-05-06 00:00:00,1991-05-13,1991-05-18,1991-11-04,,
2833,128825,113871,-101.91336,31.659523,-101.91344697149611,31.659499072808213,Permian,Midland,Texas,38 T5S,5,0.011890413,PIONEER NATURAL RES USA INC,2018-06-25 00:00:00,1991-05-13,1991-06-18,1991-07-23,,
2834,128830,112400,-101.8979,31.706434,-101.8979706466565,31.706392954722233,Permian,Midland,Texas,38 T4S,34,0.0070582195,PIONEER NATURAL RES USA INC,2018-09-25 00:00:00,1991-05-17,1991-05-17,2003-08-23,,
2835,128834,113065,-101.89507,31.68631,-101.89529320243318,31.68631336072917,Permian,Midland,Texas,38 T4S,40,0.0045651007,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1991-06-06,1991-06-29,2019-01-30,,
2836,128835,270991,-101.81962,31.673197,-101.81963989915535,31.673165826521583,Permian,Midland,Texas,37 T5S,6,0.0024890944,PIONEER NATURAL RES USA INC,2018-05-23 00:00:00,1991-06-06,1991-06-22,1991-08-01,,
2837,128838,112911,-101.84696,31.68983,-101.84698267186884,31.689916333897926,Permian,Midland,Texas,38 T4S,48,0.0042884634,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1991-06-11,1991-06-11,2019-05-31,,
2838,128848,113910,-102.15135,31.663795,-102.15152538067203,31.664050821831907,Permian,Midland,Texas,40 T4S,30,0.017289575,COG OPERATING LLC,2018-05-06 00:00:00,1991-10-29,1991-11-14,1991-12-14,,
2839,128849,114287,-102.15199,31.652357,-102.15222876019321,31.65235745253947,Permian,Midland,Texas,41 T4S,25,0.016455669,COG OPERATING LLC,2018-05-03 00:00:00,2010-04-14,,2010-09-03,,
2840,128850,113856,-102.14308,31.665777,-102.1433640013753,31.66598471003442,Permian,Midland,Texas,40 T4S,30,0.01244889,COG OPERATING LLC,2018-05-11 00:00:00,1991-10-29,1991-11-15,1991-12-27,,
2841,128851,750338,-102.15661,31.666334,-102.15680363594224,31.666385805883355,Permian,Midland,Texas,41 T4S,24,0.021293176,COG OPERATING LLC,2018-05-06 00:00:00,2000-06-16,2000-08-25,2000-09-06,,
2842,128858,106500,-101.95315,31.894995,-101.95370820546624,31.89495965095833,Permian,Midland,Texas,38 T2S,33,0.011534391,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1991-11-12,1992-02-21,1992-03-24,,
2843,128859,103943,-101.83831,31.99373,-101.8383974373512,31.993623314526836,Permian,Midland,Texas,37 T2S,101,0.008215359,ENDEAVOR ENERGY RESOURCES LP,2018-05-03 00:00:00,1991-11-15,1991-11-18,1991-11-29,,
2844,128867,105736,-101.88332,31.926186,-101.88341579397803,31.926171546517878,Permian,Midland,Texas,37 T2S,41,0.008481983,"CUTBOW OPERATING, LLC",2018-05-06 00:00:00,1991-12-30,1991-12-31,1992-02-10,,
2845,128872,135181,-101.78865,31.823215,-101.78857456105482,31.823268984857982,Permian,Midland,Texas,37 T3S,48,0.005132729,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1992-01-10,1992-02-11,1992-04-09,,
2846,128880,107871,-102.16756,31.845535,-102.16789304021462,31.845490182644856,Permian,Midland,Texas,,,0.011108742,COG OPERATING LLC,2018-05-06 00:00:00,1992-01-23,1992-02-17,1992-05-05,,
2847,128883,430875,-101.90364,31.696375,-101.90293142861023,31.695564120471477,Permian,Midland,Texas,38 T4S,33,0.025581153,PIONEER NATURAL RES USA INC,2018-06-02 00:00:00,1992-02-12,1992-03-01,2004-12-05,,
2848,128886,112065,-101.88227,31.71571,-101.88225373984288,31.71571022060004,Permian,Midland,Texas,38 T4S,26,0.0026299984,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1992-02-12,1992-03-17,2017-04-07,,
2849,128892,113359,-101.9013,31.676542,-101.9012981596117,31.67646442481012,Permian,Midland,Texas,38 T4S,45,0.013277628,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1992-02-28,1992-06-24,2017-01-31,,
2850,128895,344569,-101.89884,31.72319,-101.89868420497739,31.723195009802957,Permian,Midland,Texas,38 T4S,27,0.0065,PIONEER NATURAL RES USA INC,2018-09-10 00:00:00,1992-03-05,1992-07-11,2000-11-02,,
2851,128896,111830,-101.90205,31.722425,-101.90209943992096,31.72239685608589,Permian,Midland,Texas,38 T4S,27,0.0052608955,PIONEER NATURAL RES USA INC,2018-05-06 00:00:00,1992-03-05,1992-07-01,2019-01-24,,
2852,128908,309800,-101.8268,32.07231,-101.82693397815015,32.07249994332066,Permian,Midland,Texas,36 T1S,41,0.01143724,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1992-03-26,1992-04-08,1992-11-12,,
2853,128920,110152,-101.83969,31.763235,-101.83942054104307,31.763017312945696,Permian,Midland,Texas,37 T4S,17,0.008728889,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1992-07-03,1992-07-10,,,
2854,128923,112424,-101.80299,31.703758,-101.80312434614117,31.703952483602134,Permian,Midland,Texas,37 T4S,40,0.011761468,PIONEER NATURAL RES USA INC,2018-11-04 00:00:00,1992-07-06,1992-09-16,2002-09-30,,
2855,128925,111094,-101.84876,31.738684,-101.84878995762338,31.738642446581984,Permian,Midland,Texas,37 T4S,19,0.0095553035,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1992-07-14,1992-08-22,1992-10-14,,
2856,128929,210951,-101.85624,31.732822,-101.8563678432332,31.732823057207668,Permian,Midland,Texas,38 T4S,25,0.0059540686,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1992-07-17,1992-09-01,1992-10-17,,
2857,128931,113599,-101.87771,31.667652,-101.87780776124988,31.667692498445657,Permian,Midland,Texas,38 T5S,3,0.0058076694,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1992-07-20,1992-07-20,2019-10-01,,
2858,128933,111869,-101.83438,31.719685,-101.83469950590622,31.719782426713433,Permian,Midland,Texas,37 T4S,31,0.00872068,PIONEER NATURAL RES USA INC,2018-11-14 00:00:00,1992-08-05,1992-08-11,1992-10-07,,
2859,128934,112486,-101.81134,31.701862,-101.8111717474257,31.702105916629723,Permian,Midland,Texas,37 T4S,41,0.010239098,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1992-08-06,1992-08-15,1992-09-19,,
2860,128937,111250,-101.83518,31.734373,-101.83524359124578,31.734156020275037,Permian,Midland,Texas,37 T4S,29,0.0040155486,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1992-08-12,1992-10-21,2017-08-16,,
2861,128941,112614,-101.84111,31.698887,-101.84103612454606,31.698795030260012,Permian,Midland,Texas,37 T4S,42,0.008025065,PIONEER NATURAL RES USA INC,2018-10-10 00:00:00,1992-08-13,1992-09-25,2019-10-21,,
2862,128943,102680,-101.81813,32.04408,-101.81826806875094,32.04393431383099,Permian,Midland,Texas,36 T2S,5,0.0066907885,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1992-08-14,1992-08-29,1992-09-25,,
2863,128945,112079,-101.77939,31.712675,-101.77977557470487,31.712840980048558,Permian,Midland,Texas,37 T4S,39,0.010241004,PIONEER NATURAL RES USA INC,2018-12-09 00:00:00,1992-08-28,1992-10-04,2012-05-08,,
2864,128946,102556,-101.829155,32.0488,-101.82882291279203,32.0490668793749,Permian,Midland,Texas,36 T1S,44,0.0078068404,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1992-09-08,1992-10-13,1992-11-03,,
2865,128948,134760,-101.84581,32.074947,-101.845784453026,32.07476034835313,Permian,Midland,Texas,36 T1S,31,0.0068350215,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1992-09-18,,2019-03-01,,
2866,128949,574651,-101.824,32.065315,-101.82399456629707,32.06529711276467,Permian,Midland,Texas,36 T1S,41,0.0016734818,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1992-10-20,1992-11-05,1992-12-01,,
2867,128958,434569,-101.81954,31.741228,-101.81962700830486,31.741474873452095,Permian,Midland,Texas,37 T4S,28,0.015102053,PIONEER NATURAL RES USA INC,2018-06-02 00:00:00,1992-11-16,1992-11-16,2014-05-20,,
2868,128960,126376,-101.822754,32.05802,-101.82281385940229,32.05807881156372,Permian,Midland,Texas,36 T1S,44,0.0034858626,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1992-11-19,1992-11-19,1992-12-12,,
2869,128967,110865,-101.85578,31.744762,-101.85580585200877,31.744619217602246,Permian,Midland,Texas,37 T4S,19,0.011634171,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1992-12-02,1992-12-27,1993-01-28,,
2870,128973,109685,-101.879196,31.77687,-101.87924999523013,31.77689438492752,Permian,Midland,Texas,38 T4S,1,0.010256544,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1992-12-17,1993-07-24,2007-06-26,,
2871,128974,109003,-101.81064,31.795963,-101.81043182261962,31.79600296660213,Permian,Midland,Texas,37 T4S,3,0.011091642,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1992-12-17,1993-01-27,2019-03-07,,
2872,128983,109179,-101.84871,31.791126,-101.84858332872072,31.791248806294032,Permian,Midland,Texas,37 T4S,5,0.009704696,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1992-12-31,1993-01-03,2000-09-19,,
2873,128985,109614,-101.82669,31.777462,-101.82649140622492,31.77720649810854,Permian,Midland,Texas,37 T4S,9,0.007206866,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1993-01-14,1993-01-14,1993-09-29,,
2874,128988,108507,-101.91902,31.816317,-101.91906650272605,31.816387085778693,Permian,Midland,Texas,38 T3S,26,0.009155983,PIONEER NATURAL RES USA INC,2018-05-06 00:00:00,1993-01-22,1993-08-25,2017-04-04,,
2875,128990,101791,-101.848015,32.082367,-101.84803387221599,32.08202346706047,Permian,Midland,Texas,36 T1S,31,0.006975656,PIONEER NATURAL RES USA INC,2018-05-06 00:00:00,1993-02-02,1993-02-14,1993-03-06,,
2876,128993,108120,-101.79435,31.82756,-101.79442018325311,31.82764415611663,Permian,Midland,Texas,37 T3S,37,0.0058269342,CROWNQUEST OPERATING LLC,2018-05-03 00:00:00,1993-02-10,1993-02-21,1993-03-24,,
2877,128994,131639,-101.88906,31.834635,-101.88955908719765,31.834589494243613,Permian,Midland,Texas,38 T3S,17,0.014849028,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1993-02-17,1993-05-29,1994-02-14,,
2878,128999,270953,-101.860954,31.705439,-101.86109916690657,31.705519620458972,Permian,Midland,Texas,38 T4S,36,0.007888027,PIONEER NATURAL RES USA INC,2019-06-07 00:00:00,1993-02-24,1993-04-07,1993-05-19,,
2879,129000,111329,-101.870514,31.733706,-101.87048488401634,31.733571247274604,Permian,Midland,Texas,38 T4S,24,0.008031379,PIONEER NATURAL RES USA INC,2018-10-10 00:00:00,1993-02-24,1993-03-24,1997-03-21,,
2880,129008,111736,-101.84902,31.723648,-101.84897148227508,31.7234566357376,Permian,Midland,Texas,37 T4S,30,0.004291581,PIONEER NATURAL RES USA INC,2018-05-28 00:00:00,1993-03-10,1993-05-04,2013-01-02,,
2881,129009,111989,-102.12198,31.723425,-102.12185047635613,31.723275113234212,Permian,Midland,Texas,40 T4S,4,0.012325422,ENDEAVOR ENERGY RESOURCES LP,2018-05-23 00:00:00,1993-03-19,1993-03-30,1993-04-11,,
2882,129010,112329,-101.88001,31.708641,-101.88009401415077,31.70869615537282,Permian,Midland,Texas,38 T4S,35,0.006227982,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1993-03-18,1993-03-21,1993-04-21,,
2883,129016,112816,-101.86552,31.693369,-101.86567491360901,31.693378794561596,Permian,Midland,Texas,38 T4S,38,0.007055934,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1993-04-08,1993-04-09,2019-05-08,,
2884,129018,112356,-101.915665,31.708239,-101.91581190184588,31.70819237714333,Permian,Midland,Texas,38 T4S,28,0.007889095,PIONEER NATURAL RES USA INC,2018-05-13 00:00:00,1993-04-09,1993-04-22,2017-12-06,,
2885,129023,310767,-101.88053,31.765162,-101.88056046625721,31.76516262805676,Permian,Midland,Texas,38 T4S,12,0.0052,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1993-04-19,1993-04-22,1993-09-03,,
2886,129028,107531,-101.86782,31.850777,-101.86800971579027,31.850811305136357,Permian,Midland,Texas,37 T3S,29,0.0068021854,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1993-05-04,1993-05-08,2019-10-07,,
2887,129029,108122,-101.86443,31.829136,-101.8644771372789,31.82901391042269,Permian,Midland,Texas,37 T3S,32,0.005827702,PIONEER NATURAL RES USA INC,2018-09-23 00:00:00,1993-05-14,1993-05-21,2019-10-03,,
2888,129034,113131,-101.90393,31.68451,-101.90383643116841,31.684415587636074,Permian,Midland,Texas,38 T4S,40,0.0076082987,PIONEER NATURAL RES USA INC,2018-05-11 00:00:00,1993-06-07,1993-06-15,1993-10-08,,
2889,129040,109765,-101.84303,31.773743,-101.84292933209859,31.773815438066293,Permian,Midland,Texas,37 T4S,8,0.0080379695,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1993-06-29,1993-07-02,1993-08-31,,
2890,129042,110956,-101.863754,31.742712,-101.86396624087787,31.742646917837703,Permian,Midland,Texas,38 T4S,24,0.007617365,PIONEER NATURAL RES USA INC,2018-11-04 00:00:00,1993-07-02,1993-07-11,1993-08-04,,
2891,129047,113774,-101.869484,31.662138,-101.86956153461959,31.662440174865758,Permian,Midland,Texas,38 T5S,3,0.0066364803,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1993-07-14,1993-07-14,2019-10-03,,
2892,129055,113851,-101.83681,31.658335,-101.83724571699318,31.658598760053888,Permian,Midland,Texas,38 T5S,12,0.011335881,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1993-08-04,1993-08-21,2011-09-14,,
2893,129058,269419,-102.06241,31.828989,-102.06270615422565,31.82886370749042,Permian,Midland,Texas,39 T3S,15,0.014573081,CHEVRON USA INC,2018-05-06 00:00:00,1993-08-09,1993-10-04,1993-11-10,,
2894,129065,110108,-102.11561,31.7709,-102.115730206377,31.770677703675588,Permian,Midland,Texas,40 T3S,24,0.006931387,ENDEAVOR ENERGY RESOURCES LP,2018-05-03 00:00:00,1993-08-26,1993-08-29,1993-09-10,,
2895,129066,113175,-101.849144,31.681913,-101.84914540836404,31.681808574714086,Permian,Midland,Texas,38 T4S,48,0.010096961,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1993-08-24,1993-08-29,2019-05-16,,
2896,129068,132903,-101.953674,31.714033,-101.9535218304737,31.71405058464899,Permian,Midland,Texas,38 T4S,19,0.0073367613,CHEVRON USA INC,2018-05-03 00:00:00,1993-09-08,1993-10-17,1994-01-17,,
2897,129074,622850,-101.82246,31.680481,-101.82255201156438,31.680271159571525,Permian,Midland,Texas,37 T5S,6,0.011913558,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1993-09-29,1993-09-29,1993-11-02,,
2898,129085,109093,-101.80581,31.793139,-101.80546893474919,31.79337739540469,Permian,Midland,Texas,37 T4S,3,0.010259077,PIONEER NATURAL RES USA INC,2018-05-23 00:00:00,1993-10-21,1993-10-21,2006-07-28,,
2899,129092,109856,-101.882866,31.772274,-101.88279280241468,31.772162607132362,Permian,Midland,Texas,38 T4S,12,0.01080994,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1993-11-17,1993-11-22,1994-02-24,,
2900,129093,108412,-101.89318,31.818848,-101.89363511710232,31.818506816459983,Permian,Midland,Texas,38 T3S,28,0.01179202,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1993-11-30,1993-12-01,2018-12-11,,
2901,129094,108415,-101.81724,31.816914,-101.8174278927373,31.817005261371797,Permian,Midland,Texas,37 T3S,46,0.009154809,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1993-12-01,1993-12-06,1994-03-05,,
2902,129096,109778,-101.8738,31.774187,-101.87398651335977,31.774231992721592,Permian,Midland,Texas,38 T4S,12,0.011918993,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1993-12-01,1993-12-04,1994-02-21,,
2903,129099,455556,-101.90672,31.819302,-101.90703018199713,31.81916126066951,Permian,Midland,Texas,38 T3S,27,0.0073528816,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1993-12-10,1993-12-18,1994-03-28,,
2904,129100,109372,-101.886314,31.785881,-101.88656879670762,31.785973692108374,Permian,Midland,Texas,38 T4S,1,0.011367669,PIONEER NATURAL RES USA INC,2018-05-06 00:00:00,1993-12-10,1993-12-18,2001-02-07,,
2905,129101,110029,-101.87176,31.767305,-101.87175061150802,31.767220725305776,Permian,Midland,Texas,38 T4S,12,0.010947194,PIONEER NATURAL RES USA INC,2018-05-06 00:00:00,1994-01-03,1994-02-02,1994-03-10,,
2906,129102,310621,-101.88861,31.84609,-101.88891622257768,31.84596597076085,Permian,Midland,Texas,37 T3S,30,0.0057,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1994-01-04,1994-01-04,2019-03-21,,
2907,129103,310228,-101.911606,31.957546,-101.91130659893506,31.9577403208434,Permian,Midland,Texas,,,0.013497406,ENDEAVOR ENERGY RESOURCES LP,2018-06-05 00:00:00,1994-01-04,1994-01-09,1994-02-27,,
2908,129105,110569,-102.12212,31.75851,-102.12228187246315,31.75845273006096,Permian,Midland,Texas,40 T3S,32,0.009147075,"G P II ENERGY, INC.",2018-05-06 00:00:00,1996-08-26,1996-12-12,1997-01-20,,
2909,129107,269712,-101.892624,31.74736,-101.89234522908717,31.747289515753558,Permian,Midland,Texas,38 T4S,14,0.006301781,PIONEER NATURAL RES USA INC,2018-10-28 00:00:00,1994-02-01,1994-02-11,1994-04-01,,
2910,129108,112359,-101.95624,31.70916,-101.95675445462321,31.709181489270648,Permian,Midland,Texas,39 T4S,25,0.010657995,CHEVRON USA INC,2018-05-03 00:00:00,1994-02-08,1994-05-21,1994-06-16,,
2911,129110,114083,-102.16477,31.658438,-102.16507255263807,31.658384056252398,Permian,Midland,Texas,41 T4S,25,0.01604316,XTO ENERGY INC,2018-05-03 00:00:00,1994-02-08,1994-02-11,1994-03-31,,
2912,129112,113173,-102.14179,31.688745,-102.14156958829682,31.688764124513657,Permian,Midland,Texas,40 T4S,17,0.014254034,PIONEER NATURAL RES USA INC,2018-05-06 00:00:00,1994-02-16,1994-02-19,1994-04-21,,
2913,129120,104099,-101.86301,31.987978,-101.8631813960629,31.987731677309213,Permian,Midland,Texas,37 T2S,57,0.007936156,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1994-03-11,1994-03-29,2019-07-10,,
2914,129123,110076,-102.12774,31.771935,-102.12773673763148,31.77186418494293,Permian,Midland,Texas,40 T3S,25,0.008595243,CHEVRON USA INC,2018-05-03 00:00:00,1994-03-30,1994-05-05,1994-06-13,,
2915,129127,110272,-101.83891,31.759737,-101.83865630807894,31.759660366722947,Permian,Midland,Texas,37 T4S,17,0.009420942,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1994-04-20,1994-05-31,,,
2916,129129,111306,-101.86671,31.734205,-101.86680779741609,31.734335176390193,Permian,Midland,Texas,38 T4S,24,0.009000732,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1994-04-26,1994-06-01,1994-06-24,,
2917,129131,270861,-101.82444,31.759027,-101.8246230101596,31.7590050749331,Permian,Midland,Texas,37 T4S,16,0.0048488392,PIONEER NATURAL RES USA INC,2019-05-13 00:00:00,1994-04-28,1994-05-01,1994-06-05,,
2918,129135,107212,-102.16408,31.871716,-102.16422645416249,31.87162484496321,Permian,Midland,Texas,40 T2S,39,0.012226444,CHEVRON USA INC,2018-05-06 00:00:00,1998-12-10,,,,
2919,129136,106970,-102.14846,31.881355,-102.14863711334193,31.881404782671392,Permian,Midland,Texas,40 T2S,35,0.010283264,CHEVRON USA INC,2018-05-06 00:00:00,1996-08-05,1996-08-11,1996-09-25,,
2920,129137,108689,-101.919426,31.809124,-101.91959086394765,31.80912344103046,Permian,Midland,Texas,38 T3S,31,0.010957746,PIONEER NATURAL RES USA INC,2018-09-23 00:00:00,1994-05-24,1994-05-25,2019-04-08,,
2921,129140,108734,-101.83541,31.80522,-101.83553047036516,31.805468910625507,Permian,Midland,Texas,37 T3S,45,0.013451757,PIONEER NATURAL RES USA INC,2018-05-23 00:00:00,1994-06-02,1994-07-18,1994-08-31,,
2922,129141,108583,-101.81106,31.810919,-101.81106171032731,31.810879094749005,Permian,Midland,Texas,37 T3S,46,0.013175564,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,1994-06-02,1994-07-31,2019-05-09,,
2923,129145,110262,-101.91101,31.761763,-101.91097300481712,31.761746303386563,Permian,Midland,Texas,38 T4S,10,0.009145164,PIONEER NATURAL RES USA INC,2018-09-28 00:00:00,1994-06-10,1994-06-27,1994-10-01,,
