,id,pad_id,longitude_pad,latitude_pad,county,state,operator_principal,parent_operator_co,company_type,pad_status,tst_first_detection_date
1052,785315,9tx523hs,-102.63879,31.515059,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
1053,776089,9txm0rgn,-102.28944,31.860023,Ector,Texas,FOUR STAR OIL AND GAS COMPANY,NaN,NaN,no permit,2018-05-03 00:00:00.000
1054,780459,9twz679c,-102.90653,32.231377,Andrews,Texas,"WIND RIVER ENERGY, INC.",NaN,NaN,no permit,2019-01-01 00:00:00.000
1055,858476,9tz37ynn,-102.13144,32.597546,Dawson,Texas,DIAMONDBACK E AND P LLC,DIAMONDBACK,Public,no permit,2022-05-15 00:00:00.000
1056,838273,9twpxfr5,-103.71202,32.268753,Lea,New Mexico,DEVON ENERGY PRODUCTION CO LP,DEVON,Public,no permit,2021-11-16 17:45:04.000
1057,250345,9twgb70u,-102.99559,31.613962,Ward,Texas,"TWO P PARTNERS, LLC",NaN,NaN,no permit,2018-05-06 00:00:00.000
1058,807284,9twxjus1,-103.10096,32.19287,Lea,New Mexico,SIRGO OPERATING INC,NaN,NaN,no permit,2021-09-22 00:00:00.000
1059,846789,9ty9qf53,-103.05824,32.574722,Gaines,Texas,FDL OPERATING LLC,FDL ENERGY,Private,no permit,2022-01-15 00:00:00.000
1060,785772,9tx49jqg,-102.60302,31.406319,Crane,Texas,ENDEAVOR ENERGY RESOURCES LP,ENDEAVOR ENERGY RESOURCES,Private,no permit,
1061,716544,9ty9m6v2,-103.12111,32.57867,Lea,New Mexico,APACHE CORP,APA,Public,no permit,2021-05-05 00:00:00.000
1062,785155,9twgpz29,-102.66622,31.504993,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
1063,786500,9tx53f3y,-102.57675,31.522299,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
1064,777912,9twewywc,-103.05315,31.58877,Ward,Texas,"WESTOVER PRODUCTION CO., LLC",NaN,NaN,no permit,2021-07-29 00:00:00.000
1065,745268,9txws1kx,-101.771126,32.08815,Martin,Texas,"PIONEER NATURAL RES. USA, INC.",,,no permit,2019-02-20 00:00:00.000
1066,784994,9twfpj6t,-102.69665,31.318832,Crane,Texas,KRF PRODUCTION COMPANY LLC,NaN,NaN,no permit,
1067,785084,9twfzkm1,-102.68205,31.444519,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
1068,738578,9txttf0w,-101.699486,31.916447,Glasscock,Texas,PIONEER NATURAL RES USA INC,PIONEER,Public,no permit,2019-01-08 00:00:00.000
1069,658408,9twrf6mx,-103.604416,32.313454,Lea,New Mexico,MATADOR PRODUCTION CO,MATADOR,Public,no permit,2021-02-24 00:00:00.000
1070,435532,9tx34c0p,-102.18364,31.120111,Upton,Texas,None,NaN,NaN,no permit,2019-12-07 00:00:00.000
1071,857597,9twdfbvb,-103.23032,31.42505,Ward,Texas,POINT ENERGY PARTNERS PETRO LLC,POINT ENERGY,Private,no permit,2022-05-05 00:00:00.000
1072,659013,9tygvtkw,-102.75962,33.032845,Yoakum,Texas,OCCIDENTAL PERMIAN LTD,OCCIDENTAL,Private,no permit,2021-02-04 00:00:00.000
1073,732324,9txcuuhs,-101.386604,31.26779,Reagan,Texas,DISCOVERY NATURAL RESOURCES LLC,DISCOVERY NATURAL RESOURCES,Private,no permit,2019-04-03 00:00:00.000
1074,816532,9tx6xhu4,-101.99132,31.403465,Upton,Texas,SUMMIT PETROLEUM LLC,SUMMIT PETROLEUM,Private,no permit,2021-10-24 00:00:00.000
1075,797113,9tyctemg,-102.75808,32.625916,Gaines,Texas,CITATION OIL AND GAS CORP,CITATION OIL AND GAS,Private,no permit,2019-03-17 00:00:00.000
1076,121377,9txp8tzx,-102.62366,32.28876,Andrews,Texas,"MARALO, LLC",NaN,NaN,no permit,2018-05-06 00:00:00.000
1077,750269,9txxqxys,-101.65823,32.255325,Howard,Texas,"CROWNQUEST OPERATING, LLC",NaN,NaN,no permit,2020-06-11 00:00:00.000
1078,786177,9tx51s1v,-102.58762,31.487823,Crane,Texas,CONTANGO RESOURCES INC,CONTANGO OIL AND GAS,Public,no permit,
1079,696713,9twm839c,-103.697334,31.912802,Loving,Texas,SHELL WESTERN EANDP,SHELL,Public,no permit,2021-03-31 00:00:00.000
1080,659747,9tw9pcer,-103.0143,31.122873,Pecos,Texas,DIAMONDBACK E AND P LLC,DIAMONDBACK,Public,no permit,2021-01-25 00:00:00.000
1081,134320,9txxs708,-101.76549,32.272358,Martin,Texas,XTO ENERGY INC.,,,no permit,2019-08-14 00:00:00.000
1082,744475,9txs46cj,-101.85261,31.656755,Midland,Texas,"PIONEER NATURAL RES. USA, INC.",,,no permit,2018-08-16 00:00:00.000
1083,770067,9tw2wps4,-103.44167,31.067078,Reeves,Texas,COG OPERATING LLC,CONOCOPHILLIPS,Private,no permit,2021-07-09 00:00:00.000
1084,796895,9txdbg61,-101.91741,31.439024,Upton,Texas,PIONEER NATURAL RES USA INC,PIONEER,Public,no permit,2019-02-02 00:00:00.000
1085,769844,9twhb9xt,-104.02999,31.781633,Reeves,Texas,BPX OPERATING CO,BP,Public,no permit,2021-07-09 00:00:00.000
1086,750872,9tx7wrpn,-102.02017,31.592283,Upton,Texas,PIONEER NATURAL RES USA INC,PIONEER,Public,no permit,2019-04-06 00:00:00.000
1087,729504,9txqgrr1,-102.15197,32.16406,Martin,Texas,"RSP PERMIAN, LLC",,,no permit,2018-05-03 00:00:00.000
1088,744209,9txuhnp9,-101.41525,31.673883,Glasscock,Texas,DIAMONDBACK E&P LLC,,,no permit,2019-06-12 00:00:00.000
1089,208759,9txkx15z,-101.991844,31.735338,Midland,Texas,ENDEAVOR ENERGY RESOURCES LP,ENDEAVOR ENERGY RESOURCES,Private,no permit,2018-05-03 00:00:00.000
1090,672435,9v2nqh1z,-100.983826,30.653173,Crockett,Texas,"DOMINION OKLAHOMA TEXAS E&P, INC",NaN,NaN,no permit,2019-01-13 00:00:00.000
1091,779299,9txfbub4,-101.5683,31.447361,Reagan,Texas,PIONEER NATURAL RES USA INC,PIONEER,Public,no permit,2021-07-31 00:00:00.000
1092,815702,9txwcpv4,-101.90205,32.166992,Martin,Texas,DIAMONDBACK E AND P LLC,DIAMONDBACK,Public,no permit,2021-10-02 00:00:00.000
1093,786354,9tx532k2,-102.595345,31.510271,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
1094,716096,9twg8hgc,-103.00238,31.579119,Ward,Texas,"TWO P PARTNERS, LLC",NaN,NaN,no permit,2021-01-25 00:00:00.000
1095,745307,9tx6rwtw,-101.967224,31.369865,Upton,Texas,TRP OPERATING LLC,TRP ENERGY,Private,no permit,2018-05-03 00:00:00.000
1096,644153,9ty6tf2k,-103.45784,32.79637,Lea,New Mexico,CONOCO PHILLIPS CO,CONOCOPHILLIPS,Public,no permit,2021-02-19 00:00:00.000
1097,731816,9tyg7gju,-102.835045,32.932243,Gaines,Texas,OCCIDENTAL PERMIAN LTD,OCCIDENTAL,Private,no permit,2019-02-20 00:00:00.000
1098,697827,9txj8z10,-102.62189,31.9428,Ector,Texas,XTO ENERGY INC,EXXON,Public,no permit,2019-02-15 00:00:00.000
1099,764299,9ty8m1vc,-103.13157,32.397644,Lea,New Mexico,CHEVRON USA INC,CHEVRON,Public,no permit,2021-07-04 00:00:00.000
1100,836821,9twejwch,-103.116,31.502647,Ward,Texas,FORGE ENERGY OPERATING LLC,FORGE ENERGY,Private,no permit,2021-11-11 00:00:00.000
1101,100695,9txqyd6t,-102.01557,32.137268,Martin,Texas,"CROWNQUEST OPERATING, LLC",,,no permit,2018-05-06 00:00:00.000
1102,643917,9ty4cbvw,-103.97797,32.83246,Eddy,New Mexico,MACK ENERGY CORP,MACK ENERGY,Private,no permit,2021-01-15 00:00:00.000
1103,753254,9tygs9tw,-102.802216,32.9684,Yoakum,Texas,OCCIDENTAL PERMIAN LTD,OCCIDENTAL,Private,no permit,2019-07-10 00:00:00.000
1104,114117,9txhhhkc,-102.4737,31.664162,Ector,Texas,DIAMONDBACK E AND P LLC,DIAMONDBACK,Public,no permit,2018-07-17 00:00:00.000
1105,853911,9txw5tw0,-101.790855,32.02249,Midland,Texas,ENDEAVOR ENERGY RESOURCES LP,ENDEAVOR ENERGY RESOURCES,Private,no permit,2022-04-12 00:00:00.000
1106,797228,9trvpqk7,-101.27687,30.445114,Crockett,Texas,BARRON PETROLEUM LLC,BARRON PETROLEUM,Private,no permit,2019-03-09 00:00:00.000
1107,729491,9txrfb4h,-102.18077,32.30062,Martin,Texas,QEP ENERGY COMPANY,,,no permit,2019-01-08 00:00:00.000
1108,775704,9tyfqe1f,-102.71968,32.756252,Gaines,Texas,HOLLY ENERGY PARTNERS OP LP,HOLLY ENERGY PARTNERS,Public,no permit,2021-07-19 00:00:00.000
1109,764366,9twng6pk,-103.909645,32.135757,Eddy,New Mexico,PRE ONGARD,PRE ONGARD,,no permit,2021-07-04 00:00:00.000
1110,407699,9vb4ku4x,-101.037796,32.762436,Scurry,Texas,KINDER MORGAN PRODUCTION CO LLC,KINDER MORGAN,Public,no permit,2020-07-11 00:00:00.000
1111,437015,9tx7trjn,-102.06699,31.592224,Upton,Texas,BERRY OIL COMP.,NaN,NaN,no permit,2018-05-03 00:00:00.000
1112,754465,9tz8zz14,-101.61109,32.51441,Howard,Texas,CALLON PETROLEUM OPERATING CO,CALLON,Public,no permit,2021-05-17 00:00:00.000
1113,782589,9twgnugy,-102.70598,31.492018,Crane,Texas,GULF OIL CORP.,NaN,NaN,no permit,
1114,412112,9txcq8c8,-101.313774,31.161348,Reagan,Texas,SABLE PERMIAN RESOURCES LLC,SABLE PERMIAN RESOURCES,Private,no permit,2019-02-17 00:00:00.000
1115,716114,9tw7t975,-103.46502,31.560253,Ward,Texas,CALLON PERMIAN LLC,CALLON,Public,no permit,2021-01-25 00:00:00.000
1116,744174,9txtjv66,-101.69712,31.845638,Glasscock,Texas,AQUA TERRA PERMIAN LLC,AQUA TERRA,Private,no permit,2019-06-12 00:00:00.000
1117,712667,9txt6kee,-101.84938,31.885633,Midland,Texas,ENDEAVOR ENERGY RESOURCES L.P.,NaN,NaN,no permit,2019-01-13 00:00:00.000
1118,665936,9txsb00f,-101.952034,31.772963,Midland,Texas,"PIONEER NATURAL RES. USA, INC.",,,no permit,2019-01-08 00:00:00.000
1119,13733,9twjpr5b,-103.73842,31.855026,Loving,Texas,SHELL WESTERN EANDP,SHELL,Public,no permit,2018-05-06 00:00:00.000
1120,112690,9txhrkkb,-102.33082,31.708015,Ector,Texas,FIREBIRD ENERGY LLC,FIREBIRD ENERGY,Private,no permit,2018-05-06 00:00:00.000
1121,763483,9twnk01w,-103.88455,32.037315,Eddy,New Mexico,WPX ENERGY PERMIAN LLC,DEVON,Public,no permit,2018-03-02 00:00:00.000
1122,776244,9tyuxh0r,-102.69969,33.15801,Yoakum,Texas,TEXLAND PETROLEUM LP,TEXLAND PETROLEUM,Private,no permit,2021-07-24 00:00:00.000
1123,716573,9tvbqe47,-104.12513,32.404793,Eddy,New Mexico,CHEVRON USA INC,CHEVRON,Public,no permit,2021-05-05 00:00:00.000
1124,240352,9vb4p1vw,-100.93451,32.70606,Scurry,Texas,None,NaN,NaN,no permit,2019-03-19 00:00:00.000
1125,736867,9twjhk0h,-103.87546,31.839088,Reeves,Texas,BPX OPERATING CO,BP,Public,no permit,2018-03-02 00:00:00.000
1126,770760,9txht2gw,-102.42045,31.733671,Ector,Texas,CONOCO INC.,NaN,NaN,no permit,2019-05-16 00:00:00.000
1127,714703,9tvb61p1,-104.31638,32.39349,Eddy,New Mexico,CHISHOLM ENERGY OPERATING LLC,CHISHOLM ENERGY,Private,no permit,2018-03-02 00:00:00.000
1128,781672,9tww20ze,-103.34894,32.040916,Lea,New Mexico,DEVON ENERGY PRODUCTION CO LP,DEVON,Public,no permit,2021-08-08 00:00:00.000
1129,731588,9tx7umdt,-102.11415,31.627785,Upton,Texas,COG OPERATING LLC,CONOCOPHILLIPS,,no permit,2019-01-13 00:00:00.000
1130,729631,9txw01qt,-101.94395,31.999964,Midland,Texas,DE3 OPERATING LLC,,,no permit,2019-01-08 00:00:00.000
1131,840832,9v8n9tm7,-101.176575,32.109474,Mitchell,Texas,STRAND ENERGY LC,STRAND ENERGY,Private,no permit,2021-11-23 17:35:01.000
1132,379584,9tvfu22c,-104.22595,32.828724,Eddy,New Mexico,"ALAMO PERMIAN RESOURCES, LLC",NaN,NaN,no permit,2018-08-17 00:00:00.000
1133,785542,9tx42xzc,-102.6234,31.375923,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
1134,769551,9txq4yq1,-102.175354,32.026695,Midland,Texas,DIAMONDBACK E AND P LLC,DIAMONDBACK,Public,no permit,2021-05-05 00:00:00.000
1135,437230,9txsw14y,-101.68559,31.735184,Glasscock,Texas,ENDEAVOR ENERGY RESOURCES LP,ENDEAVOR ENERGY RESOURCES,Private,no permit,2019-07-22 00:00:00.000
1136,796904,9txg50yu,-101.46015,31.469702,Reagan,Texas,APACHE CORP,APA,Public,no permit,2019-01-13 00:00:00.000
1137,119878,9tz0h4x5,-102.47077,32.35806,Andrews,Texas,THRONE PETROLEUM RESOURCES LLC,THRONE PETROLEUM,Private,no permit,2018-05-06 00:00:00.000
1138,726169,9tvf6ebn,-104.30387,32.76096,Eddy,New Mexico,Redwood Operating LLC,NaN,NaN,no permit,2021-01-08 00:00:00.000
1139,713964,9txrv4qy,-102.075455,32.313198,Martin,Texas,"CROWNQUEST OPERATING, LLC",,,no permit,2019-01-08 00:00:00.000
1140,744473,9txs16r4,-101.888504,31.653473,Midland,Texas,XTO ENERGY INC.,,,no permit,2018-05-03 00:00:00.000
1141,729527,9txxg5p8,-101.81088,32.31645,Martin,Texas,XTO ENERGY INC.,,,no permit,2019-01-08 00:00:00.000
1142,746286,9txq61dx,-102.213234,32.04563,Midland,Texas,HENRY RESOURCES LLC,,,no permit,2018-05-03 00:00:00.000
1143,754009,9tz8wn9w,-101.68707,32.468548,Howard,Texas,SM ENERGY CO,SM ENERGY,Public,no permit,2019-05-16 00:00:00.000
1144,745242,9tx7zc7f,-101.958786,31.603941,Upton,Texas,"PIONEER NATURAL RES. USA, INC.",,,no permit,2019-01-18 00:00:00.000
1145,729124,9txmke9c,-102.10435,31.879873,Midland,Texas,CHEVRON U. S. A. INC.,,,no permit,2019-01-08 00:00:00.000
1146,847686,9txxwnk6,-101.68348,32.290665,Howard,Texas,CROWNQUEST OPERATING LLC,CROWNQUEST OPERATING,Private,no permit,2022-02-01 00:00:00.000
1147,665859,9twvnqdu,-102.729225,31.852846,Ector,Texas,SLANT OPERATING LLC,SLANT ENERGY,Private,no permit,2019-05-11 00:00:00.000
1148,79058,9twkrk4c,-103.38848,31.706854,Loving,Texas,DIAMONDBACK E AND P LLC,DIAMONDBACK,Public,no permit,2018-05-06 00:00:00.000
1149,735459,9tw6zj8e,-103.402374,31.451635,Ward,Texas,XTO ENERGY INC.,,,no permit,2018-05-11 00:00:00.000
1150,845104,9vb6q5x0,-100.62506,32.7586,Fisher,Texas,CLEAR FORK INC,CLEAR FORK,Private,no permit,2021-12-18 00:00:00.000
1151,781295,9twrv61v,-103.47772,32.31166,Lea,New Mexico,COG OPERATING LLC,CONOCOPHILLIPS,Private,no permit,2018-05-06 00:00:00.000
1152,449210,9txms95v,-102.10159,31.910809,Midland,Texas,"PIONEER NATURAL RES. USA, INC.",,,no permit,2018-05-06 00:00:00.000
1153,129444,9txjbke0,-102.64096,31.973131,Ector,Texas,XTO ENERGY INC,EXXON,Public,no permit,2018-05-06 00:00:00.000
1154,187007,9tz8bcdp,-101.91735,32.485195,Martin,Texas,None,,,no permit,2019-09-15 00:00:00.000
1155,772563,9tw62fzj,-103.66819,31.349134,Reeves,Texas,MDC TEXAS OPERATOR LLC,MDC,Private,no permit,2021-07-14 00:00:00.000
1156,845688,9tyxpp8z,-103.05064,33.616657,Cochran,Texas,"SILVER CREEK PERMIAN OP CO, LLC",NaN,NaN,no permit,2022-01-05 00:00:00.000
1157,846005,9vb51qe6,-101.190445,32.90715,Borden,Texas,STEPHENS & JOHNSON OPERATING CO,,,no permit,2022-01-07 00:00:00.000
1158,193890,9twn4m30,-103.96222,32.02115,Eddy,New Mexico,STEPHENS & JOHNSON OP CO,NaN,NaN,no permit,2018-05-06 00:00:00.000
1159,782643,9tx502z8,-102.63482,31.469097,Crane,Texas,APACHE CORP,APA,Public,no permit,
1160,714912,9tw96cnm,-103.229935,31.163658,Reeves,Texas,DIAMONDBACK E AND P LLC,DIAMONDBACK,Public,no permit,2021-01-25 00:00:00.000
1161,725516,9twpg08r,-103.93007,32.3038,Eddy,New Mexico,XTO ENERGY INC,EXXON,Public,no permit,2018-03-02 00:00:00.000
1162,805284,9tx52d7p,-102.62986,31.522505,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,2021-08-03 00:00:00.000
1163,27481,9tw8zym1,-103.011826,31.103966,Pecos,Texas,DIAMONDBACK E AND P LLC,DIAMONDBACK,Public,no permit,2019-06-20 00:00:00.000
1164,728049,9txp8y08,-102.62251,32.2889,Andrews,Texas,"MARALO, LLC",NaN,NaN,no permit,2019-01-21 00:00:00.000
1165,840044,9v844ces,-101.12415,31.298077,Irion,Texas,BASA RESOURCES INC,BASA RESOURCES,Private,no permit,2021-11-13 17:35:18.000
1166,750085,9tzc087g,-101.57441,32.521503,Howard,Texas,"SURGE OPERATING, LLC",NaN,NaN,no permit,2018-06-12 00:00:00.000
1167,660751,9tysr5qv,-103.04221,33.109695,Yoakum,Texas,"STEWARD ENERGY II, LLC",,,no permit,2021-03-01 00:00:00.000
1168,219936,9tznzdbr,-102.32615,33.54663,Hockley,Texas,"ROGERS, S. K. OIL, INC.",NaN,NaN,no permit,2019-06-15 00:00:00.000
1169,731787,9tyu60gt,-102.9149,33.095844,Yoakum,Texas,"RILEY PERMIAN OPERATING CO, LLC",NaN,NaN,no permit,2021-05-20 00:00:00.000
1170,765620,9twdwpxb,-103.085045,31.418312,Ward,Texas,"ICE BROTHERS, INC.",NaN,NaN,no permit,2021-07-04 00:00:00.000
1171,784986,9twcvyd0,-102.75232,31.28089,Crane,Texas,SOUTHLAND ROYALTY COMPANY,NaN,NaN,no permit,
1172,726155,9tvftk7q,-104.1786,32.80771,Eddy,New Mexico,OXY USA WTP LP,OCCIDENTAL,Public,no permit,2021-01-08 00:00:00.000
1173,772546,9tw5ncys,-103.75682,31.47524,Reeves,Texas,EOG RESOURCES INC,EOG RESOURCES,Public,no permit,2021-07-14 00:00:00.000
1174,738230,9txmfrfr,-102.202385,31.992182,Midland,Texas,DIAMONDBACK E&P LLC,,,no permit,2018-05-03 00:00:00.000
1175,854893,9tx7zc18,-101.9619,31.602333,Upton,Texas,PARSLEY ENERGY OPERATIONS LLC,PIONEER,Public,no permit,2022-04-15 00:00:00.000
1176,696692,9twv8mt0,-102.98973,31.93459,Winkler,Texas,"SADDLEBACK EXPLORATION, LLC",NaN,NaN,no permit,2021-04-05 00:00:00.000
1177,739927,9ty4cb5r,-103.98082,32.828453,Eddy,New Mexico,Spur Energy Partners LLC,NaN,NaN,no permit,2021-05-30 00:00:00.000
1178,838247,9twpxfr5,-103.71202,32.268753,Lea,New Mexico,DEVON ENERGY PRODUCTION CO LP,DEVON,Public,no permit,2021-11-16 17:45:04.000
1179,669941,9v2hummv,-101.0552,30.39601,Crockett,Texas,DISCOVERY NATURAL RESOURCES LLC,DISCOVERY NATURAL RESOURCES,Private,no permit,2019-02-22 00:00:00.000
1180,728153,9txjb8xx,-102.6238,31.952358,Ector,Texas,XTO ENERGY INC,EXXON,Public,no permit,2019-02-15 00:00:00.000
1181,780599,9txkssz3,-102.09684,31.754786,Midland,Texas,OVINTIV USA INC,OVINTIV,Public,no permit,2021-08-03 00:00:00.000
1182,729162,9txkx4gk,-101.99229,31.744333,Midland,Texas,XTO ENERGY INC.,,,no permit,2020-01-11 00:00:00.000
1183,801953,9v84x46x,-100.93893,31.390541,Irion,Texas,THREE RIVERS OPERATING CO LLC,NaN,NaN,no permit,2020-08-30 00:00:00.000
1184,852064,9try97bw,-101.5457,30.695564,Crockett,Texas,VINSON EXPLORATION,NaN,NaN,no permit,2018-05-03 00:00:00.000
1185,739091,9txtfchw,-101.825874,31.954872,Midland,Texas,"PIONEER NATURAL RES. USA, INC.",,,no permit,2019-01-21 00:00:00.000
1186,739808,9twmctmg,-103.636826,31.977736,Loving,Texas,EOG RESOURCES INC,EOG RESOURCES,Public,no permit,2021-05-30 00:00:00.000
1187,739111,9txmsmwb,-102.10852,31.934605,Midland,Texas,ENDEAVOR ENERGY RESOURCES L.P.,,,no permit,2020-08-20 00:00:00.000
1188,187278,9ttf8rf7,-104.39983,31.420174,Culberson,Texas,ENCANA OIL AND GAS USA INC,OVINTIV,Public,no permit,2018-05-06 00:00:00.000
1189,113917,9txs46gx,-101.849144,31.657087,Midland,Texas,"PIONEER NATURAL RES. USA, INC.",,,no permit,2018-05-03 00:00:00.000
1190,657922,9v2jmt4z,-101.00446,30.482904,Crockett,Texas,DISCOVERY NATURAL RESOURCES LLC,DISCOVERY NATURAL RESOURCES,Private,no permit,2019-01-13 00:00:00.000
1191,266587,9tyg0xdw,-102.98235,32.913486,Gaines,Texas,CROSSTEX SERVICES LLC,CROSSTEX SERVICES,Private,no permit,2018-11-27 00:00:00.000
1192,752972,9tvfwtwe,-104.1193,32.813976,Eddy,New Mexico,Spur Energy Partners LLC,NaN,NaN,no permit,2021-06-12 00:00:00.000
1193,751806,9tx988j7,-101.92377,31.201754,Upton,Texas,HENRY RESOURCES LLC,HENRY RESOURCES,Private,no permit,2019-07-02 00:00:00.000
1194,709160,9tycvddp,-102.76304,32.666416,Gaines,Texas,SABINAL ENERGY OPERATING LLC,SABINAL ENERGY,Private,no permit,2019-01-31 00:00:00.000
1195,698447,9tx1tndr,-102.43311,31.238182,Crane,Texas,"WYNCO ENERGY, INC.",NaN,NaN,no permit,2019-02-27 00:00:00.000
1196,762366,9txh41wm,-102.55944,31.649748,Crane,Texas,CITATION OIL AND GAS CORP,CITATION OIL AND GAS,Private,no permit,2019-05-11 00:00:00.000
1197,340528,9tyufh8v,-102.91877,33.204437,Yoakum,Texas,FINLEY RESOURCES INC,FINLEY RESOURCES ,Private,no permit,2018-05-16 00:00:00.000
1198,771704,9trz7mf6,-101.45564,30.837744,Crockett,Texas,O'RYAN OIL AND GAS,NaN,NaN,no permit,2021-07-11 00:00:00.000
1199,577191,9tz2z4vb,-101.98889,32.490707,Martin,Texas,TEJAS PERMIAN OPERATING LLC,TEJAS PERMIAN OPERATING,Private,no permit,2018-09-25 00:00:00.000
1200,767491,9txx5y0z,-101.787125,32.202286,Martin,Texas,"VENCER ENERGY, LLC",NaN,NaN,no permit,2019-05-16 00:00:00.000
1201,760844,9txrwwpu,-102.008095,32.289616,Martin,Texas,PIONEER NATURAL RES USA INC,PIONEER,Public,no permit,2019-05-16 00:00:00.000
1202,762332,9twyj2cj,-102.77572,31.997309,Ector,Texas,ANDECTOR EXPLORATION COMPANY,NaN,NaN,no permit,2019-05-11 00:00:00.000
1203,797184,9twtq4dh,-103.09265,31.8748,Winkler,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,2021-05-05 00:00:00.000
1204,857858,9twznyn3,-102.702484,32.201218,Andrews,Texas,REVERENCE OPERATING LLC,NaN,NaN,no permit,2022-05-10 00:00:00.000
1205,857872,9tz141uk,-102.56227,32.52995,Gaines,Texas,MAVERICK OPERATING LLC,MAVERICK OPERATING,Private,no permit,2022-05-10 00:00:00.000
1206,700295,9tzyd4pc,-101.50275,33.497654,Crosby,Texas,FDL OPERATING LLC,FDL ENERGY,Private,no permit,2021-04-07 00:00:00.000
1207,727950,9tx6mw75,-102.058655,31.367922,Upton,Texas,SUMMIT PETROLEUM LLC,SUMMIT PETROLEUM,Private,no permit,2019-01-16 00:00:00.000
1208,754010,9tz877f1,-101.80729,32.40858,Martin,Texas,ENDEAVOR ENERGY RESOURCES LP,ENDEAVOR ENERGY RESOURCES,Private,no permit,2021-05-05 00:00:00.000
1209,779151,9tx6q42y,-102.039795,31.346529,Upton,Texas,EOG RESOURCES INC,EOG RESOURCES,Public,no permit,2021-05-17 00:00:00.000
1210,802324,9tzr7dn9,-102.14192,33.6294,Hockley,Texas,"MOMENTUM OPERATING CO., INC.",NaN,NaN,no permit,2019-01-01 00:00:00.000
1211,776498,9tqzy5n6,-102.73532,30.910383,Pecos,Texas,GORDY OIL COMPANY,NaN,NaN,no permit,2019-01-06 00:00:00.000
1212,76462,9twtq42x,-103.09483,31.874006,Winkler,Texas,STOUT ENERGY INC.,NaN,NaN,no permit,2018-05-06 00:00:00.000
1213,726063,9twkkb4d,-103.49869,31.684954,Loving,Texas,SHELL WESTERN EANDP,SHELL,Public,no permit,2021-05-10 00:00:00.000
1214,847987,9txxs1dg,-101.77353,32.264645,Martin,Texas,ENDEAVOR ENERGY RESOURCES LP,ENDEAVOR ENERGY RESOURCES,Private,no permit,2022-02-09 00:00:00.000
1215,764539,9twt0vc0,-103.324844,31.847998,Winkler,Texas,ENDEAVOR ENERGY RESOURCES LP,ENDEAVOR ENERGY RESOURCES,Private,no permit,2021-07-04 00:00:00.000
1216,781473,9txmhseu,-102.10176,31.841888,Midland,Texas,PIONEER NATURAL RES USA INC,PIONEER,Public,no permit,2021-05-17 00:00:00.000
1217,843506,9txxg9uu,-101.79255,32.31014,Martin,Texas,XTO ENERGY INC,EXXON,Public,no permit,2021-12-16 00:00:00.000
1218,781234,9ttv5ghc,-104.242615,31.833063,Culberson,Texas,FIN TEX PIPE LINE CO,FIN TEX PIPE LINE,Private,no permit,2017-11-02 00:00:00.000
1219,736822,9twncmmc,-103.999435,32.153156,Eddy,New Mexico,XTO HOLDINGS LLC,EXXON,Public,no permit,2021-05-25 00:00:00.000
1220,848641,9ttzfbvr,-104.28578,32.305176,Eddy,New Mexico,CHISHOLM ENERGY OPERATING LLC,CHISHOLM ENERGY,Private,no permit,2022-02-24 00:00:00.000
1221,792335,9tycrkre,-102.67891,32.587505,Gaines,Texas,SABINAL ENERGY OPERATING LLC,SABINAL ENERGY,Private,no permit,2019-01-01 00:00:00.000
1222,5989,9txxgn3v,-101.81862,32.33503,Martin,Texas,XTO ENERGY INC.,,,no permit,2020-02-22 00:00:00.000
1223,796934,9txexn6r,-101.64208,31.588331,Reagan,Texas,OXY USA WTP LP,OCCIDENTAL,Public,no permit,2019-01-13 00:00:00.000
1224,628219,9tw7zupc,-103.35966,31.61891,Ward,Texas,ANADARKO E AND P ONSHORE LLC,OCCIDENTAL,Public,no permit,2021-01-30 00:00:00.000
1225,331074,9v8483q2,-101.23013,31.383986,Irion,Texas,TRILOGY OPERATING INC,TRILOGY OPERATING,Private,no permit,2018-06-22 00:00:00.000
1226,658426,9twr9dnb,-103.63565,32.266895,Lea,New Mexico,PRE ONGARD,PRE ONGARD,,no permit,2021-02-24 00:00:00.000
1227,764645,9twkmrdq,-103.47688,31.726933,Loving,Texas,ANADARKO E AND P ONSHORE LLC,OCCIDENTAL,Public,no permit,2021-07-04 00:00:00.000
1228,753041,9twnmvhd,-103.803314,32.06401,Eddy,New Mexico,EOG RESOURCES INC,EOG RESOURCES,Public,no permit,2021-06-09 00:00:00.000
1229,330521,9txgd13e,-101.511284,31.560177,Reagan,Texas,ENDEAVOR ENERGY RESOURCES LP,ENDEAVOR ENERGY RESOURCES,Private,no permit,2018-08-31 00:00:00.000
1230,785549,9tx42rkk,-102.639404,31.373596,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
